employee_id,first_name,last_name,upn,business_email,employment_status,worker_type,hire_date,termination_date,job_title,department,country,manager_upn
19388,Mahmoud,Reddy,Mahmoud.Reddy@BiTermTest.com,Mahmoud.Reddy@BiTermTest.com,Active,Employee,2000-12-18,,Financial Analyst,Finance,United States,Chiara.Demir@BiTermTest.com
73039277,Mahmoud,Ribeiro,Mahmoud.Ribeiro@BiTermTest.com,Mahmoud.Ribeiro@BiTermTest.com,Active,Employee,2023-09-05,,Route Driver,Fleet,United States,Aoife.Bosman@BiTermTest.com
18706,Mahmoud,Teixeira,Mahmoud.Teixeira@BiTermTest.com,Mahmoud.Teixeira@BiTermTest.com,Terminated,Employee,2016-08-15,2026-03-23,Fleet Maintenance Technician,Fleet,Canada,Amara.Sleiman@BiTermTest.com
22574,Mahmoud,Tesfaye,Mahmoud.Tesfaye@BiTermTest.com,Mahmoud.Tesfaye@BiTermTest.com,Active,Contractor,2010-04-12,,Benefits Analyst,Human Resources,United States,Rashida.Jankowski@BiTermTest.com
37008,Mahmoud,Worku,Mahmoud.Worku@BiTermTest.com,Mahmoud.Worku@BiTermTest.com,Active,Employee,2018-09-10,,Platform Administrator,IT,United States,Katya.Horvat@BiTermTest.com
73047523,Mahmoud,Yilmaz,Mahmoud.Yilmaz@BiTermTest.com,Mahmoud.Yilmaz@BiTermTest.com,Active,Employee,2024-11-11,,Regional Sales Manager,Sales,United States,Rashida.Polat@BiTermTest.com
24961,Maialen,Aydin,Maialen.Aydin@BiTermTest.com,Maialen.Aydin@BiTermTest.com,Active,Employee,2010-02-15,,Sales Operations Analyst,Sales,United States,Matteo.Malhotra@BiTermTest.com
73039377,Maialen,Barbosa,Maialen.Barbosa@BiTermTest.com,Maialen.Barbosa@BiTermTest.com,Active,Employee,2023-08-25,2035-12-31,Recruiter,Human Resources,United States,Yaretzi.Aslan@BiTermTest.com
26824,Maialen,Chopra,Maialen.Chopra@BiTermTest.com,Maialen.Chopra@BiTermTest.com,Active,Employee,2010-02-02,,Platform Administrator,IT,United States,Deniz.Mulder@BiTermTest.com
27004,Maialen,Grech,Maialen.Grech@BiTermTest.com,Maialen.Grech@BiTermTest.com,Active,Employee,2008-09-02,,Customer Security Representative II CDL,Customer Service,United States,Duc.Traore@BiTermTest.com
24066,Maialen,Jankowski,Maialen.Jankowski@BiTermTest.com,Maialen.Jankowski@BiTermTest.com,Active,Employee,2015-06-08,,Account Support Lead,Customer Service,United States,Duc.Traore@BiTermTest.com
25496,Maialen,Mifsud,Maialen.Mifsud@BiTermTest.com,Maialen.Mifsud@BiTermTest.com,Active,Employee,2008-01-28,,Customer Security Representative II CDL,Customer Service,Canada,Lorenzo.Kebede@BiTermTest.com
28791,Maialen,Morozov,Maialen.Morozov@BiTermTest.com,Maialen.Morozov@BiTermTest.com,Active,Employee,2016-05-16,,Customer Care Associate,Customer Service,United States,Elzbieta.Amari@BiTermTest.com
73051919,Maialen,Ndiaye,Maialen.Ndiaye@BiTermTest.com,Maialen.Ndiaye@BiTermTest.com,Active,Employee,2025-05-13,2027-12-31,Service Desk Analyst,IT,United States,Volkan.Engstrom@BiTermTest.com
25404,Maialen,Obiora,Maialen.Obiora@BiTermTest.com,Maialen.Obiora@BiTermTest.com,Active,Employee,1992-09-01,,HR Business Partner,Human Resources,United States,Iker.Lewandowski@BiTermTest.com
73032761,Maialen,Owusu,Maialen.Owusu@BiTermTest.com,Maialen.Owusu@BiTermTest.com,Active,Employee,2023-01-09,,Benefits Analyst,Human Resources,United States,Henryk.Yamamoto@BiTermTest.com
73029199,Maialen,Sleiman,Maialen.Sleiman@BiTermTest.com,Maialen.Sleiman@BiTermTest.com,Active,Employee,2022-09-06,,Service Desk Analyst,IT,United States,Emre.Kobayashi@BiTermTest.com
22188,Maialen,Volkov,Maialen.Volkov@BiTermTest.com,Maialen.Volkov@BiTermTest.com,Active,Employee,1995-04-01,,Sales Operations Analyst,Sales,Canada,Mateo.Pillai@BiTermTest.com
22003,Maite,Banerjee,Maite.Banerjee@BiTermTest.com,Maite.Banerjee@BiTermTest.com,Active,Employee,2008-09-02,,Physical Security Officer,Security,United States,Parvin.Mekonnen@BiTermTest.com
37330,Maite,Celik,Maite.Celik@BiTermTest.com,Maite.Celik@BiTermTest.com,Active,Employee,2018-10-08,,Benefits Analyst,Human Resources,United States,Mahmoud.Tesfaye@BiTermTest.com
12022,Maite,Chukwu,Maite.Chukwu@BiTermTest.com,Maite.Chukwu@BiTermTest.com,Active,Employee,2012-09-10,,HR Business Partner,Human Resources,United States,Elzbieta.Barone@BiTermTest.com
73041476,Maite,Dahlberg,Maite.Dahlberg@BiTermTest.com,Maite.Dahlberg@BiTermTest.com,Active,Employee,2023-11-14,2026-04-15,Customer Care Associate,Customer Service,United States,Duc.Joshi@BiTermTest.com
73051297,Maite,Demir,Maite.Demir@BiTermTest.com,Maite.Demir@BiTermTest.com,Active,Employee,2025-04-04,,Operations Analyst,Operations,Canada,Ines.Fofana@BiTermTest.com
10003987,Maite,Ferreira,Maite.Ferreira@BiTermTest.com,Maite.Ferreira@BiTermTest.com,Active,Employee,2015-05-11,,Physical Security Officer,Security,United States,Marisol.Asante@BiTermTest.com
27555,Maite,Forsberg,Maite.Forsberg@BiTermTest.com,Maite.Forsberg@BiTermTest.com,Active,Employee,2000-06-15,,HR Business Partner,Human Resources,United States,Rashida.Jankowski@BiTermTest.com
30690,Maite,Galea,Maite.Galea@BiTermTest.com,Maite.Galea@BiTermTest.com,Active,Employee,2017-04-10,,Accounts Payable Clerk,Finance,United States,Gorka.Desta@BiTermTest.com
19296,Maite,Gallo,Maite.Gallo@BiTermTest.com,Maite.Gallo@BiTermTest.com,Maite Gallo,Employee,2004-07-12,,Controller,Finance,United States,Parvin.Wisniewski@BiTermTest.com
18355,Maite,Iyer,Maite.Iyer@BiTermTest.com,Maite.Iyer@BiTermTest.com,Active,Employee,1987-03-09,,Fleet Planner,Fleet,United States,Amara.Sleiman@BiTermTest.com
35645,Maite,Kobayashi,Maite.Kobayashi@BiTermTest.com,Maite.Kobayashi@BiTermTest.com,Active,Employee,2018-05-07,,Accounts Payable Clerk,Finance,United States,Fernanda.Rahal@BiTermTest.com
34690,Maite,Kovac,Maite.Kovac@BiTermTest.com,Maite.Kovac@BiTermTest.com,Active,Employee,2018-02-08,,Sales Operations Analyst,Sales,United States,Bram.Aslan@BiTermTest.com
27985,Maite,Marino,Maite.Marino@BiTermTest.com,Maite.Marino@BiTermTest.com,Active,Employee,2015-06-22,,Service Desk Analyst,IT,United States,Daan.Uchida@BiTermTest.com
22003,Maite,Obiora,Maite.Obiora@BiTermTest.com,Maite.Obiora@BiTermTest.com,Active,Employee,2008-09-02,,Controller,Finance,United States,Sanne.Desta@BiTermTest.com
73034115,Maite,Ohtani,Maite.Ohtani@BiTermTest.com,Maite.Ohtani@BiTermTest.com,Active,Employee,2023-02-07,,Benefits Analyst,Human Resources,United States,Henryk.Yamamoto@BiTermTest.com
21209,Maite,Sahin,Maite.Sahin@BiTermTest.com,Maite.Sahin@BiTermTest.com,Active,Employee,2012-11-26,,Physical Security Officer,Security,Canada,Anwar.Fedorov@BiTermTest.com
73026523,Maite,Titov,Maite.Titov@BiTermTest.com,Maite.Titov@BiTermTest.com,Active,Employee,2022-04-14,,Customer Care Associate,Customer Service,United States,Beatriz.Haile@BiTermTest.com
73000045,Maite,Trivedi,Maite.Trivedi@BiTermTest.com,Maite.Trivedi@BiTermTest.com,Active,Employee,2019-12-16,,Benefits Analyst,Human Resources,United States,Sanne.Khoury@BiTermTest.com
23524,Marisol,Amari,Marisol.Amari@BiTermTest.com,Marisol.Amari@BiTermTest.com,Active,Employee,2007-01-12,,Sales Operations Analyst,Sales,Canada,Mateo.Pillai@BiTermTest.com
10006953,Marisol,Asante,Marisol.Asante@BiTermTest.com,Marisol.Asante@BiTermTest.com,Active,Employee,2018-06-18,,Physical Security Officer,Security,United States,Meera.Rossi@BiTermTest.com
73024982,Marisol,Banerjee,Marisol.Banerjee@BiTermTest.com,Marisol.Banerjee@BiTermTest.com,Active,Employee,2022-02-11,,Physical Security Officer,Security,United States,Lan.Vosberg@BiTermTest.com
73018728,Marisol,Bui,Marisol.Bui@BiTermTest.com,Marisol.Bui@BiTermTest.com,Active,Employee,2021-08-12,,Operations Analyst,Operations,United States,Roisin.Kozlowski@BiTermTest.com
42071,Marisol,Hendriks,Marisol.Hendriks@BiTermTest.com,Marisol.Hendriks@BiTermTest.com,Active,Employee,2019-10-21,,Controller,Finance,United States,Ingrid.Banerjee@BiTermTest.com
13333,Marisol,Ngo,Marisol.Ngo@BiTermTest.com,Marisol.Ngo@BiTermTest.com,Active,Employee,2015-01-01,,Customer Security Representative II CDL,Customer Service,United States,Duc.Traore@BiTermTest.com
10002829,Marisol,Oliveira,Marisol.Oliveira@BiTermTest.com,Marisol.Oliveira@BiTermTest.com,Active,Employee,2018-06-18,,Regional Sales Manager,Sales,Canada,Mateo.Pillai@BiTermTest.com
36265,Marisol,Orlov,Marisol.Orlov@BiTermTest.com,Marisol.Orlov@BiTermTest.com,Active,Employee,2018-07-09,,Platform Administrator,IT,Canada,Bjorn.Dabrowski@BiTermTest.com
7935,Marisol,Petrovic,Marisol.Petrovic@BiTermTest.com,Marisol.Petrovic@BiTermTest.com,Active,Employee,2014-10-06,,Operations Supervisor,Operations,United States,Jovana.Baraka@BiTermTest.com
30432,Marisol,Visser,Marisol.Visser@BiTermTest.com,Marisol.Visser@BiTermTest.com,Active,Employee,2017-03-21,,Fleet Maintenance Technician,Fleet,United States,Willem.Kuroda@BiTermTest.com
24956,Marta,Adeyemi,Marta.Adeyemi@BiTermTest.com,Marta.Adeyemi@BiTermTest.com,Active,Employee,2011-11-28,,Site Coordinator,Operations,United States,Valentina.Kebede@BiTermTest.com
20072,Marta,Cardoso,Marta.Cardoso@BiTermTest.com,Marta.Cardoso@BiTermTest.com,Active,Employee,2000-08-28,,Route Driver,Fleet,Canada,Teodora.Jankowski@BiTermTest.com
37938,Marta,Carvalho,Marta.Carvalho@BiTermTest.com,Marta.Carvalho@BiTermTest.com,Active,Employee,2018-11-26,,Controller,Finance,United States,Parvin.Mehta@BiTermTest.com
73019129,Marta,Devries,Marta.Devries@BiTermTest.com,Marta.Devries@BiTermTest.com,Active,Employee,2021-09-07,,GRC Analyst,Security,Canada,Anouk.Desta@BiTermTest.com
22645,Marta,Grech,Marta.Grech@BiTermTest.com,Marta.Grech@BiTermTest.com,Active,Employee,2008-07-01,,Accounts Payable Clerk,Finance,United States,Astrid.Micallef@BiTermTest.com
21944,Marta,Obiora,Marta.Obiora@BiTermTest.com,Marta.Obiora@BiTermTest.com,Active,Employee,2012-06-11,,HR Business Partner,Human Resources,United States,Cuauhtemoc.Kapoor@BiTermTest.com
22294,Marta,Petrovic,Marta.Petrovic@BiTermTest.com,Marta.Petrovic@BiTermTest.com,Active,Employee,2001-06-07,,Regional Sales Manager,Sales,United States,Mateo.Pillai@BiTermTest.com
32390,Marta,Seo,Marta.Seo@BiTermTest.com,Marta.Seo@BiTermTest.com,Terminated,Employee,2017-07-24,2026-03-23,HR Business Partner,Human Resources,United States,Rashida.Jankowski@BiTermTest.com
10005205,Marta,Sowande,Marta.Sowande@BiTermTest.com,Marta.Sowande@BiTermTest.com,Active,Employee,2014-08-11,,Site Coordinator,Operations,United States,Kofi.Obiora@BiTermTest.com
10006076,Marta,Wojcik,Marta.Wojcik@BiTermTest.com,Marta.Wojcik@BiTermTest.com,Active,Employee,2016-12-12,,Operations Supervisor,Operations,United States,Rafael.Kozlowski@BiTermTest.com
25592,Mateo,Banerjee,Mateo.Banerjee@BiTermTest.com,Mateo.Banerjee@BiTermTest.com,Active,Contractor,2008-12-01,,Platform Administrator,IT,United States,Daan.Uchida@BiTermTest.com
33877,Mateo,Farrugia,Mateo.Farrugia@BiTermTest.com,Mateo.Farrugia@BiTermTest.com,Active,Employee,2017-12-04,,GRC Analyst,Security,United States,Duc.Pham@BiTermTest.com
22047,Mateo,Fonseca,Mateo.Fonseca@BiTermTest.com,Mateo.Fonseca@BiTermTest.com,Active,Employee,2008-05-12,,Service Desk Analyst,IT,United States,Xiu.Carvalho@BiTermTest.com
22589,Mateo,Galea,Mateo.Galea@BiTermTest.com,Mateo.Galea@BiTermTest.com,Active,Contractor,2008-07-28,,Operations Supervisor,Operations,United States,Jovana.Baraka@BiTermTest.com
73027508,Mateo,Kebede,Mateo.Kebede@BiTermTest.com,Mateo.Kebede@BiTermTest.com,Active,Employee,2022-04-27,,Customer Care Associate,Customer Service,United States,Duc.Traore@BiTermTest.com
73028721,Mateo,Kwon,Mateo.Kwon@BiTermTest.com,Mateo.Kwon@BiTermTest.com,Active,Employee,2022-07-05,,Systems Engineer,IT,United States,Gorka.Egorov@BiTermTest.com
73010418,Mateo,Obiora,Mateo.Obiora@BiTermTest.com,Mateo.Obiora@BiTermTest.com,Active,Employee,2020-12-28,,Systems Engineer,IT,Canada,Hana.Borg@BiTermTest.com
19480,Mateo,Pillai,Mateo.Pillai@BiTermTest.com,Mateo.Pillai@BiTermTest.com,Active,Employee,1995-08-13,,Account Executive,Sales,United States,Volkan.Kocak@BiTermTest.com
24204,Mateo,Seo,Mateo.Seo@BiTermTest.com,Mateo.Seo@BiTermTest.com,Active,Employee,2012-11-26,,Financial Analyst,Finance,United States,Fernanda.Rahal@BiTermTest.com
33196,Mateo,Volkov,Mateo.Volkov@BiTermTest.com,Mateo.Volkov@BiTermTest.com,Active,Employee,2017-09-29,,Platform Administrator,IT,United States,Deniz.Mulder@BiTermTest.com
27523,Mateo,Worku,Mateo.Worku@BiTermTest.com,Mateo.Worku@BiTermTest.com,Active,Employee,1999-08-30,,Platform Administrator,IT,United States,Deniz.Mulder@BiTermTest.com
73014244,Mateo,Zammit,Mateo.Zammit@BiTermTest.com,Mateo.Zammit@BiTermTest.com,Active,Employee,2021-04-19,,Benefits Analyst,Human Resources,Canada,Iker.Lewandowski@BiTermTest.com
25458,Matteo,Dogan,Matteo.Dogan@BiTermTest.com,Matteo.Dogan@BiTermTest.com,Active,Employee,2007-01-22,,Account Executive,Sales,United States,Laleh.Bekele@BiTermTest.com
22441,Matteo,Esposito,Matteo.Esposito@BiTermTest.com,Matteo.Esposito@BiTermTest.com,Active,Employee,2006-02-06,,Regional Sales Manager,Sales,United States,Rashida.Polat@BiTermTest.com
21610,Matteo,Fofana,Matteo.Fofana@BiTermTest.com,Matteo.Fofana@BiTermTest.com,Active,Employee,2015-07-20,,Systems Engineer,IT,United States,Sigrid.Ndiaye@BiTermTest.com
35556,Matteo,Jankowski,Matteo.Jankowski@BiTermTest.com,Matteo.Jankowski@BiTermTest.com,Active,Employee,2018-04-30,,Platform Administrator,IT,United States,Emre.Kobayashi@BiTermTest.com
73003324,Matteo,Malhotra,Matteo.Malhotra@BiTermTest.com,Matteo.Malhotra@BiTermTest.com,Active,Employee,2020-04-06,2026-12-31,Sales Operations Analyst,Sales,United States,Tariq.Borg@BiTermTest.com
10003081,Matteo,Oliveira,Matteo.Oliveira@BiTermTest.com,Matteo.Oliveira@BiTermTest.com,Active,Employee,2014-09-02,,Site Coordinator,Operations,United States,Xiomara.Holmgren@BiTermTest.com
25602,Matteo,Pham,Matteo.Pham@BiTermTest.com,Matteo.Pham@BiTermTest.com,Active,Contractor,2009-01-26,,Operations Analyst,Operations,United States,Hamid.Krawczyk@BiTermTest.com
73014365,Matteo,Sakamoto,Matteo.Sakamoto@BiTermTest.com,Matteo.Sakamoto@BiTermTest.com,Active,Employee,2021-04-26,,Accounts Payable Clerk,Finance,United States,Deniz.Marino@BiTermTest.com
27527,Matteo,Seo,Matteo.Seo@BiTermTest.com,Matteo.Seo@BiTermTest.com,Active,Employee,1991-09-23,,Controller,Finance,Canada,Basim.Aydin@BiTermTest.com
21059,Matteo,Volkov,Matteo.Volkov@BiTermTest.com,Matteo.Volkov@BiTermTest.com,Active,Employee,2012-12-27,,Account Executive,Sales,United States,Mateo.Pillai@BiTermTest.com
73052904,Matteo,Wisniewski,Matteo.Wisniewski@BiTermTest.com,Matteo.Wisniewski@BiTermTest.com,Active,Employee,2025-07-16,2027-12-31,Account Executive,Sales,United States,Jing.Owusu@BiTermTest.com
27215,Meera,Egorov,Meera.Egorov@BiTermTest.com,Meera.Egorov@BiTermTest.com,Active,Contractor,2012-12-03,,Site Coordinator,Operations,United States,Nemanja.Nikolic@BiTermTest.com
10001967,Meera,Fofana,Meera.Fofana@BiTermTest.com,Meera.Fofana@BiTermTest.com,Active,Contractor,2010-07-26,,Regional Sales Manager,Sales,United States,Piotr.Malhotra@BiTermTest.com
21208,Meera,Ghanem,Meera.Ghanem@BiTermTest.com,Meera.Ghanem@BiTermTest.com,Active,Employee,2013-08-26,,Systems Engineer,IT,United States,Bjorn.Dabrowski@BiTermTest.com
10001879,Meera,Haile,Meera.Haile@BiTermTest.com,Meera.Haile@BiTermTest.com,Active,Employee,2010-03-15,,Operations Supervisor,Operations,United States,Katya.Nair@BiTermTest.com
27004,Meera,Marino,Meera.Marino@BiTermTest.com,Meera.Marino@BiTermTest.com,Active,Employee,2008-09-02,,Benefits Analyst,Human Resources,United States,Elzbieta.Barone@BiTermTest.com
24618,Meera,Mehta,Meera.Mehta@BiTermTest.com,Meera.Mehta@BiTermTest.com,Active,Employee,2011-12-19,,Physical Security Officer,Security,Canada,Naoko.Desai@BiTermTest.com
27935,Meera,Micallef,Meera.Micallef@BiTermTest.com,Meera.Micallef@BiTermTest.com,Active,Employee,2015-10-05,,Route Driver,Fleet,Canada,Sanne.Iyer@BiTermTest.com
73028677,Meera,Obiora,Meera.Obiora@BiTermTest.com,Meera.Obiora@BiTermTest.com,Active,Employee,2022-07-06,,Accounts Payable Clerk,Finance,United States,Quang.Jankowski@BiTermTest.com
18865,Meera,Rossi,Meera.Rossi@BiTermTest.com,Meera.Rossi@BiTermTest.com,Active,Employee,2016-06-27,,Security Analyst,Security,United States,Unai.Nassar@BiTermTest.com
13471,Meera,Sahin,Meera.Sahin@BiTermTest.com,Meera.Sahin@BiTermTest.com,Active,Employee,2015-01-01,,GRC Analyst,Security,United States,Amaia.Diallo@BiTermTest.com
10004062,Meera,Stojanovic,Meera.Stojanovic@BiTermTest.com,Meera.Stojanovic@BiTermTest.com,Active,Employee,2010-12-23,,Controller,Finance,Canada,Quang.Jankowski@BiTermTest.com
73002235,Meera,Vandenberg,Meera.Vandenberg@BiTermTest.com,Meera.Vandenberg@BiTermTest.com,Active,Employee,2020-03-30,,Customer Security Representative II CDL,Customer Service,United States,Rafael.Kuroda@BiTermTest.com
73051937,Meera,Wojcik,Meera.Wojcik@BiTermTest.com,Meera.Wojcik@BiTermTest.com,Active,Employee,2025-05-13,2027-12-31,Regional Sales Manager,Sales,United States,Matteo.Malhotra@BiTermTest.com
73000222,Mei,Camilleri,Mei.Camilleri@BiTermTest.com,Mei.Camilleri@BiTermTest.com,Active,Employee,2020-01-06,,GRC Analyst,Security,United States,Chidi.Chopra@BiTermTest.com
73030660,Mei,Cassar,Mei.Cassar@BiTermTest.com,Mei.Cassar@BiTermTest.com,Active,Employee,2022-09-21,2026-12-31,GRC Analyst,Security,Canada,Amaia.Dang@BiTermTest.com
32578,Mei,Conti,Mei.Conti@BiTermTest.com,Mei.Conti@BiTermTest.com,Active,Employee,2017-08-07,,GRC Analyst,Security,United States,Firuza.Mulder@BiTermTest.com
73029375,Mei,Demir,Mei.Demir@BiTermTest.com,Mei.Demir@BiTermTest.com,Active,Contractor,2022-08-22,,GRC Analyst,Security,United States,Ming.Owusu@BiTermTest.com
23862,Mei,Deshpande,Mei.Deshpande@BiTermTest.com,Mei.Deshpande@BiTermTest.com,Active,Employee,2011-03-21,,Platform Administrator,IT,United States,Daan.Uchida@BiTermTest.com
27639,Mei,Esposito,Mei.Esposito@BiTermTest.com,Mei.Esposito@BiTermTest.com,Active,Employee,2004-11-29,,Customer Security Representative II CDL,Customer Service,Canada,Naoko.Ferreira@BiTermTest.com
73035306,Mei,Horvat,Mei.Horvat@BiTermTest.com,Mei.Horvat@BiTermTest.com,Active,Contractor,2023-03-27,2035-12-31,Sales Operations Analyst,Sales,United States,Laleh.Bekele@BiTermTest.com
37948,Mei,Lindqvist,Mei.Lindqvist@BiTermTest.com,Mei.Lindqvist@BiTermTest.com,Active,Employee,2018-11-26,,GRC Analyst,Security,United States,Duc.Pham@BiTermTest.com
73002741,Mei,Malhotra,Mei.Malhotra@BiTermTest.com,Mei.Malhotra@BiTermTest.com,Active,Employee,2021-06-04,2026-12-31,Physical Security Officer,Security,United States,Ines.Kulkarni@BiTermTest.com
10003957,Mei,Mulder,Mei.Mulder@BiTermTest.com,Mei.Mulder@BiTermTest.com,Active,Employee,2009-04-13,,Controller,Finance,United States,Vandana.Rahal@BiTermTest.com
20297,Mei,Nassar,Mei.Nassar@BiTermTest.com,Mei.Nassar@BiTermTest.com,Active,Employee,2000-05-01,,Operations Supervisor,Operations,Canada,Xiomara.Holmgren@BiTermTest.com
73039997,Mei,Nystrom,Mei.Nystrom@BiTermTest.com,Mei.Nystrom@BiTermTest.com,Active,Contractor,2023-10-05,,Accounts Payable Clerk,Finance,United States,Soren.Ferreira@BiTermTest.com
73036697,Mei,Ozturk,Mei.Ozturk@BiTermTest.com,Mei.Ozturk@BiTermTest.com,Active,Contractor,2023-04-24,2035-12-31,Fleet Planner,Fleet,Canada,Alessandro.Vandenberg@BiTermTest.com
73055727,Mikkel,Attard,Mikkel.Attard@BiTermTest.com,Mikkel.Attard@BiTermTest.com,Active,Employee,2026-02-27,2027-02-27,Route Driver,Fleet,Canada,Teodora.Jankowski@BiTermTest.com
21559,Mikkel,Boateng,Mikkel.Boateng@BiTermTest.com,Mikkel.Boateng@BiTermTest.com,Active,Employee,2011-04-04,,Customer Security Representative II CDL,Customer Service,United States,Minh.Sakamoto@BiTermTest.com
19320,Mikkel,Haile,Mikkel.Haile@BiTermTest.com,Mikkel.Haile@BiTermTest.com,Active,Employee,2004-06-07,,Fleet Planner,Fleet,United States,Hui.Amari@BiTermTest.com
37327,Mikkel,Hendriks,Mikkel.Hendriks@BiTermTest.com,Mikkel.Hendriks@BiTermTest.com,Active,Employee,2018-10-08,,Security Analyst,Security,United States,Zainab.Holmgren@BiTermTest.com
18563,Mikkel,Holmgren,Mikkel.Holmgren@BiTermTest.com,Mikkel.Holmgren@BiTermTest.com,Active,Employee,2016-10-03,,HR Business Partner,Human Resources,United States,Oksana.Haddad@BiTermTest.com
27230,Mikkel,Meijer,Mikkel.Meijer@BiTermTest.com,Mikkel.Meijer@BiTermTest.com,Active,Employee,2018-07-02,,Customer Care Associate,Customer Service,United States,Jovana.Mifsud@BiTermTest.com
37939,Mikkel,Mifsud,Mikkel.Mifsud@BiTermTest.com,Mikkel.Mifsud@BiTermTest.com,Active,Employee,2018-11-26,,Site Coordinator,Operations,United States,Rafael.Kozlowski@BiTermTest.com
21813,Mikkel,Moretti,Mikkel.Moretti@BiTermTest.com,Mikkel.Moretti@BiTermTest.com,Active,Employee,2009-12-07,,Physical Security Officer,Security,United States,Amaia.Dang@BiTermTest.com
73009652,Mikkel,Nowak,Mikkel.Nowak@BiTermTest.com,Mikkel.Nowak@BiTermTest.com,Active,Employee,2020-12-14,,Account Support Lead,Customer Service,United States,Duc.Traore@BiTermTest.com
73050046,Mikkel,Sahin,Mikkel.Sahin@BiTermTest.com,Mikkel.Sahin@BiTermTest.com,Active,Contractor,2025-01-22,2027-12-31,Platform Administrator,IT,United States,Joao.Pillai@BiTermTest.com
22102,Mikkel,Seo,Mikkel.Seo@BiTermTest.com,Mikkel.Seo@BiTermTest.com,Active,Employee,2014-01-06,,Fleet Maintenance Technician,Fleet,United States,Jeroen.Petrovic@BiTermTest.com
73008343,Milan,Baraka,Milan.Baraka@BiTermTest.com,Milan.Baraka@BiTermTest.com,Active,Employee,2020-10-19,,Service Desk Analyst,IT,United States,Gorka.Egorov@BiTermTest.com
73005273,Milan,Bui,Milan.Bui@BiTermTest.com,Milan.Bui@BiTermTest.com,Active,Employee,2020-05-25,,Account Support Lead,Customer Service,Canada,Duc.Traore@BiTermTest.com
22472,Milan,Demir,Milan.Demir@BiTermTest.com,Milan.Demir@BiTermTest.com,Active,Employee,2010-04-27,,Fleet Maintenance Technician,Fleet,United States,Jeroen.Petrovic@BiTermTest.com
19327,Milan,Kobayashi,Milan.Kobayashi@BiTermTest.com,Milan.Kobayashi@BiTermTest.com,Active,Employee,2015-12-14,,Sales Operations Analyst,Sales,United States,Bram.Aslan@BiTermTest.com
17330,Milan,Kulkarni,Milan.Kulkarni@BiTermTest.com,Milan.Kulkarni@BiTermTest.com,Active,Employee,2016-04-11,,Site Coordinator,Operations,United States,Cillian.Novikov@BiTermTest.com
73050496,Milan,Lai,Milan.Lai@BiTermTest.com,Milan.Lai@BiTermTest.com,Active,Employee,2025-02-11,,Account Support Lead,Customer Service,United States,Qasim.Engstrom@BiTermTest.com
23190,Milan,Piotrowski,Milan.Piotrowski@BiTermTest.com,Milan.Piotrowski@BiTermTest.com,Active,Employee,2010-03-16,,Financial Analyst,Finance,United States,Deniz.Marino@BiTermTest.com
10001967,Milan,Vuong,Milan.Vuong@BiTermTest.com,Milan.Vuong@BiTermTest.com,Active,Employee,2010-07-26,,GRC Analyst,Security,United States,Teodora.Rossi@BiTermTest.com
41338,Ming,Engstrom,Ming.Engstrom@BiTermTest.com,Ming.Engstrom@BiTermTest.com,Active,Employee,2019-08-26,,HR Business Partner,Human Resources,United States,Mahmoud.Tesfaye@BiTermTest.com
41338,Ming,Okonkwo,Ming.Okonkwo@BiTermTest.com,Ming.Okonkwo@BiTermTest.com,Active,Employee,2019-08-26,,Benefits Analyst,Human Resources,United States,Elzbieta.Barone@BiTermTest.com
73031570,Ming,Owusu,Ming.Owusu@BiTermTest.com,Ming.Owusu@BiTermTest.com,Active,Employee,2022-11-14,,GRC Analyst,Security,Canada,Amaia.Yilmaz@BiTermTest.com
32229,Ming,Saliba,Ming.Saliba@BiTermTest.com,Ming.Saliba@BiTermTest.com,Active,Employee,2017-07-10,,Platform Administrator,IT,Canada,Joao.Pillai@BiTermTest.com
73054368,Minh,Balogun,Minh.Balogun@BiTermTest.com,Minh.Balogun@BiTermTest.com,Active,Contractor,2025-11-10,,Fleet Maintenance Technician,Fleet,United States,Sanne.Iyer@BiTermTest.com
72000718,Minh,Jeong,Minh.Jeong@BiTermTest.com,Minh.Jeong@BiTermTest.com,Active,Employee,2019-12-09,2027-12-31,Systems Engineer,IT,United States,Joao.Pillai@BiTermTest.com
40806,Minh,Lewandowski,Minh.Lewandowski@BiTermTest.com,Minh.Lewandowski@BiTermTest.com,Minh Lewandowski,Employee,2019-07-08,,Fleet Maintenance Technician,Fleet,United States,Jeroen.Petrovic@BiTermTest.com
29677,Minh,Markovic,Minh.Markovic@BiTermTest.com,Minh.Markovic@BiTermTest.com,Active,Employee,2017-02-06,,Customer Security Representative II CDL,Customer Service,Canada,Lorenzo.Kebede@BiTermTest.com
39115,Minh,Pham,Minh.Pham@BiTermTest.com,Minh.Pham@BiTermTest.com,Active,Employee,2019-02-25,,Physical Security Officer,Security,United States,Imani.Baraka@BiTermTest.com
73051868,Minh,Rahal,Minh.Rahal@BiTermTest.com,Minh.Rahal@BiTermTest.com,Active,Employee,2025-05-09,,Route Driver,Fleet,Canada,Tariq.Zammit@BiTermTest.com
21799,Minh,Sakamoto,Minh.Sakamoto@BiTermTest.com,Minh.Sakamoto@BiTermTest.com,Active,Employee,2010-02-08,,Customer Care Associate,Customer Service,United States,Elzbieta.Amari@BiTermTest.com
